PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,10.809711456298828,2559.2380000000003,2119,1.2077574327512979
2,6.155496835708618,1519.826,1164,1.305692439862543
3,5.697969198226929,1370.921,1066,1.2860422138836773
4,7.246218919754028,1756.3749999999998,1349,1.3019829503335802
5,6.172154426574707,1492.278,1150,1.2976330434782608
6,8.401034116744995,2057.797,1600,1.286123125
7,6.944430589675903,1734.4719999999998,1349,1.2857464788732393
8,7.870295763015747,1947.4070000000006,1515,1.285417161716172
9,6.446352958679199,1564.4259999999997,1196,1.3080484949832774
10,6.238840341567993,1524.3929999999998,1146,1.3301858638743453
11,9.234265327453613,2306.9910000000004,1805,1.2781113573407206
12,6.401557445526123,1587.9050000000004,1221,1.300495495495496
13,5.014254808425903,1200.735,910,1.319489010989011
14,7.1622633934021,1776.7120000000004,1370,1.296870072992701
15,6.99035120010376,1703.9170000000001,1298,1.312724961479199
16,9.377715826034546,2334.2240000000006,1820,1.2825406593406596
17,7.060147285461426,1752.848,1354,1.2945701624815362
18,6.778695583343506,1669.8339999999998,1282,1.3025226209048362
19,7.3552093505859375,1807.321,1419,1.2736582100070473
20,5.445476531982422,1322.2030000000004,1021,1.2950078354554362
21,9.753948211669922,2458.0219999999995,1910,1.286922513089005
22,7.827946662902832,1963.3379999999993,1537,1.2773832140533503
23,5.5655837059021,1329.1929999999995,1018,1.3056905697445969
24,6.874343395233154,1718.5020000000002,1303,1.3188810437452034
25,11.14704942703247,2476.0299999999997,1829,1.3537616183706942
26,7.492086887359619,1893.6020000000003,1451,1.3050323914541697
27,5.245824575424194,1233.668,932,1.3236781115879828
28,5.630312442779541,1371.6369999999995,1047,1.3100639923591209
29,8.119840860366821,1983.493,1542,1.286311932555123
30,7.562783718109131,1901.9580000000003,1478,1.2868457374830855
31,6.977525949478149,1684.4710000000007,1304,1.2917722392638042
32,6.257766246795654,1518.7190000000007,1137,1.335724714160071
33,8.70726466178894,1950.7179999999996,1478,1.3198362652232745
34,6.136954307556152,1505.3220000000001,1154,1.3044384748700175
35,6.488338470458984,1588.0609999999992,1212,1.3102813531353128
36,8.259784698486328,2081.611,1619,1.2857387276096355
37,7.33458948135376,1770.6140000000003,1363,1.299056493030081
38,10.705071687698364,2759.8109999999992,2145,1.2866251748251745
39,5.742434978485107,1369.0340000000003,1068,1.2818670411985023
40,6.908189535140991,1696.7889999999998,1334,1.271955772113943
41,7.993836879730225,1984.7089999999996,1538,1.2904479843953183
42,6.565230131149292,1628.448,1260,1.2924190476190478
43,5.692170143127441,1359.5400000000004,1048,1.2972709923664125
44,5.890698432922363,1443.1820000000005,1104,1.3072300724637684
45,10.34886908531189,2613.3949999999986,2028,1.2886563116370802
46,8.642705202102661,2175.814999999999,1710,1.2724064327485376
47,7.17066502571106,1732.437,1304,1.328555981595092
48,7.456777334213257,1833.0039999999997,1426,1.285416549789621
49,6.108170509338379,1481.2179999999998,1149,1.289136640557006
50,4.954915523529053,1195.248,920,1.2991826086956522
