PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,7.853243827819824,868.5350000000001,1304,0.6660544478527608
2,19.574398279190063,2259.856,2930,0.7712819112627987
3,16.572205543518066,1915.705,2540,0.7542145669291338
4,8.79125189781189,1017.7579999999999,1442,0.7057961165048543
5,23.865442276000977,2756.4069999999992,3465,0.7954998556998555
6,17.81052875518799,2063.432999999998,2702,0.7636687638786077
7,8.814035415649414,1012.7410000000002,1445,0.7008588235294119
8,12.77019214630127,1483.0200000000002,2021,0.7338050470064326
9,18.9244704246521,2184.6620000000007,2846,0.7676254392129307
10,17.598370790481567,2035.7009999999996,2673,0.7615791245791245
11,16.71210026741028,1930.971,2556,0.7554659624413146
12,15.262969493865967,1765.415,2364,0.7467914551607445
13,8.433523178100586,985.7720000000003,1389,0.7096990640748742
14,6.091603517532349,712.9969999999998,1028,0.6935768482490271
15,19.105647802352905,2198.5130000000004,2868,0.7665665969316598
16,15.766128778457642,1827.4739999999993,2431,0.7517375565610857
17,7.893901109695435,908.0979999999998,1307,0.6947957153787298
18,15.352136373519897,1782.7270000000003,2375,0.7506218947368423
19,22.12661123275757,2559.7939999999976,3250,0.7876289230769223
20,18.52202582359314,2137.701,2793,0.7653780880773362
21,15.410640001296997,1779.8269999999998,2385,0.7462587002096435
22,17.284905910491943,1992.4179999999985,2631,0.7572854427974148
23,18.724356174468994,2158.4390000000003,2818,0.7659471256210079
24,10.279067993164062,1198.546,1664,0.7202800480769231
25,8.41522216796875,968.818,1386,0.699002886002886
26,19.306060791015625,2232.6860000000006,2893,0.7717545800207399
27,10.723214149475098,1238.9070000000004,1728,0.7169600694444447
28,8.844751596450806,1030.831,1451,0.7104279807029634
29,20.51394534111023,2364.06,3052,0.7745937090432503
30,17.445897817611694,2022.1010000000006,2654,0.7619069329314245
31,17.704120635986328,2049.765999999999,2690,0.7619947955390332
32,17.282004594802856,2002.8979999999995,2633,0.76069046714774
33,22.89852237701416,2631.876999999999,3347,0.786339109650433
34,17.659310579299927,2038.284000000001,2686,0.7588548026805663
35,9.871135473251343,1152.3249999999994,1605,0.717959501557632
36,9.491122245788574,1103.4810000000002,1551,0.7114642166344295
37,2.37199068069458,279.58500000000004,416,0.672079326923077
38,17.20738410949707,1989.3089999999993,2623,0.7584098360655736
39,17.611265420913696,2034.4240000000002,2677,0.7599641389615241
40,19.18228793144226,2214.503,2878,0.769458999305073
41,8.513731002807617,983.839,1400,0.7027421428571429
42,5.860658168792725,685.9589999999998,993,0.6907945619335346
43,12.625475645065308,1464.261,2003,0.7310339490763854
44,18.695475578308105,2152.8060000000014,2816,0.764490767045455
45,9.543744564056396,1108.4819999999997,1557,0.7119344894026973
46,8.665006875991821,999.9860000000001,1425,0.7017445614035088
47,12.925554275512695,1497.548999999999,2042,0.7333736532810965
48,24.08084750175476,2786.376999999998,3489,0.7986176554886781
49,17.181962728500366,1988.6969999999997,2621,0.758755055322396
50,18.53105902671814,2138.441000000001,2794,0.7653690050107377
