PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,99.5813307762146,11719.698999999988,4354,2.691708543867705
2,50.983606576919556,6038.488000000004,2280,2.6484596491228087
3,63.49997901916504,7517.249999999993,2821,2.6647465437787994
4,148.5713291168213,17625.54799999996,6327,2.7857670301880764
5,33.14507484436035,3917.254999999997,1503,2.606290751829672
6,99.8438503742218,11809.182000000004,4361,2.707906902086678
7,34.94836473464966,4132.793000000001,1581,2.614037318153068
8,255.96481466293335,30365.532999999745,10481,2.897198072702962
9,98.90543031692505,11686.454000000009,4337,2.694593958957807
10,51.10841488838196,6047.123999999998,2297,2.6326181976491068
11,58.05856895446777,6856.647999999997,2599,2.638186994998075
12,140.37335443496704,16629.01899999995,6007,2.768273514233386
13,51.67183446884155,6110.835999999999,2317,2.6373914544669828
14,54.500386238098145,6439.910999999994,2440,2.6393077868852433
15,48.85884141921997,5766.552000000005,2203,2.617590558329553
16,217.50189185142517,25789.514999999843,9018,2.859782102461726
17,50.872761249542236,6019.201000000001,2286,2.633071303587052
18,38.939850091934204,4595.689999999998,1767,2.6008432371250696
19,109.1315689086914,12903.494999999968,4756,2.713098191757773
20,54.10235643386841,6397.056999999996,2427,2.6357878038730926
21,70.64257526397705,8347.044999999993,3134,2.6633838544990405
22,152.7675211429596,18082.44499999994,6511,2.777214713561656
23,47.02168941497803,5559.104,2115,2.6284179669030734
24,97.94219589233398,11570.080000000004,4289,2.6976171601771983
25,101.61290407180786,12003.611000000003,4437,2.705343926076178
26,38.597294092178345,4565.628999999997,1741,2.622417576105685
27,43.05518984794617,5093.717999999997,1940,2.625627835051545
28,161.17043018341064,19068.796999999933,6853,2.7825473515248698
29,57.95396065711975,6847.871999999999,2596,2.637855161787365
30,63.211793661117554,7459.930999999996,2825,2.6406835398230073
31,104.2828733921051,12322.382999999978,4564,2.6999086327782598
32,163.11730885505676,19325.39799999994,6918,2.7934949407343077
33,47.73801803588867,5646.858999999999,2146,2.631341565703634
34,73.57236814498901,8687.539,3267,2.659179369452097
35,38.482394218444824,4548.565000000001,1740,2.6141178160919547
36,82.23436260223389,9713.40699999999,3642,2.6670529928610627
37,49.45110321044922,5841.804999999999,2232,2.6172961469534046
38,36.51004362106323,4309.135999999998,1658,2.598996381182146
39,300.79073667526245,35629.29499999982,12240,2.9108901143790704
40,45.44183349609375,5378.647000000002,2051,2.622450999512434
41,117.71656155586243,13877.56700000001,5124,2.7083464090554275
42,48.727163791656494,5753.647999999994,2190,2.6272365296803626
43,85.58078908920288,10102.544999999982,3777,2.674753772835579
44,70.42059564590454,8318.008000000005,3133,2.6549658474305793
45,78.43225336074829,9261.369000000002,3475,2.665142158273382
46,57.91696882247925,6832.746999999997,2601,2.626969242598999
47,47.38843774795532,5586.536000000005,2140,2.6105308411214976
48,74.42883014678955,8798.430999999997,3310,2.658136253776434
49,37.42269682884216,4411.455999999999,1697,2.5995615792575126
50,52.012709617614746,6144.862999999996,2345,2.6204106609808084
