PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,21.148730039596558,3781.210000000002,3230,1.1706532507739944
2,16.451451778411865,3001.4760000000006,2607,1.1513141542002303
3,8.323847532272339,1517.773,1423,1.0666008432888263
4,6.0518553256988525,1118.7759999999998,1062,1.0534613935969868
5,8.032648086547852,1473.1859999999995,1375,1.0714079999999997
6,19.690595626831055,3603.8770000000018,3036,1.1870477602108043
7,3.2579245567321777,613.5269999999999,588,1.0434132653061223
8,29.98811984062195,5489.737000000004,4304,1.2754965148698894
9,5.7346014976501465,1055.1250000000002,1007,1.0477904667328701
10,7.649038076400757,1390.0430000000003,1315,1.0570669201520915
11,13.413699626922607,2457.0090000000005,2179,1.1275855897200553
12,15.354843378067017,2816.1159999999995,2453,1.148029351814105
13,15.89301609992981,2911.591,2529,1.1512815342032423
14,15.20582890510559,2791.052000000001,2434,1.1466935086277736
15,17.259955406188965,3171.437000000001,2715,1.1681167587476984
16,12.035198211669922,2213.363,1983,1.1161689359556226
17,15.319206476211548,2798.8130000000015,2451,1.1419065687474506
18,10.470502614974976,1929.044,1750,1.1023108571428573
19,12.648789405822754,2332.956,2071,1.1264876871076774
20,8.28025770187378,1511.4099999999999,1415,1.0681342756183745
21,2.6856400966644287,495.51300000000003,489,1.0133190184049081
22,12.686558246612549,2332.203,2077,1.1228709677419355
23,13.932766914367676,2549.223,2256,1.1299747340425532
24,16.165534496307373,2963.648,2566,1.1549680436477008
25,16.884626626968384,3105.0100000000016,2667,1.1642332208473947
26,16.657688856124878,3051.3860000000013,2634,1.1584608959757028
27,16.434897661209106,3003.2189999999996,2602,1.154196387394312
28,15.416751384735107,2845.732,2465,1.154455172413793
29,1.3598604202270508,250.324,248,1.0093709677419356
30,3.839174747467041,707.2750000000001,690,1.025036231884058
31,9.209819555282593,1687.3009999999995,1560,1.0816032051282047
32,23.1423978805542,4255.863999999999,3481,1.222598103993105
33,8.453709602355957,1538.7200000000007,1442,1.067073509015257
34,15.796096563339233,2918.6610000000005,2520,1.1581988095238098
35,15.561251878738403,2854.069000000002,2487,1.1475950944913558
36,10.820499897003174,2002.651,1805,1.1095019390581717
37,10.285219430923462,1886.7339999999997,1726,1.0931251448435688
38,9.930170774459839,1825.3650000000002,1671,1.09237881508079
39,9.183221101760864,1683.7690000000002,1558,1.080724646983312
40,16.459994316101074,3031.764999999999,2607,1.1629324894514763
41,8.50784683227539,1564.4130000000005,1451,1.078161957270848
42,11.950085878372192,2189.1570000000006,1969,1.111811579481971
43,17.81464171409607,3268.592,2792,1.1706991404011462
44,19.09035873413086,3511.189,2964,1.1846116734143048
45,18.552165269851685,3416.0170000000007,2890,1.1820128027681664
46,13.311100244522095,2448.8100000000013,2168,1.129524907749078
47,16.253129720687866,2972.5199999999986,2580,1.1521395348837205
48,16.622797966003418,3059.7429999999977,2630,1.163400380228136
49,9.764988660812378,1788.5649999999996,1644,1.087934914841849
50,18.920512437820435,3492.521,2938,1.1887409802586795
