PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,1.842416763305664,355.89500000000004,469,0.7588379530916846
2,1.8433592319488525,534.188,480,1.1128916666666666
3,2.023773431777954,574.467,535,1.073770093457944
4,2.2559311389923096,681.3710000000001,609,1.1188357963875206
5,1.9434020519256592,593.213,513,1.1563606237816764
6,1.477231502532959,408.851,372,1.0990618279569893
7,1.4357032775878906,420.086,350,1.2002457142857144
8,1.5663135051727295,449.63500000000005,401,1.121284289276808
9,2.3066840171813965,703.2380000000002,623,1.1287929373996792
10,1.7979588508605957,533.208,470,1.1344851063829786
11,1.8385403156280518,526.325,472,1.115095338983051
12,1.259904146194458,335.3060000000001,301,1.1139734219269106
13,1.598177433013916,468.07400000000007,413,1.1333510895883778
14,1.5717854499816895,464.24299999999994,404,1.1491163366336632
15,3.0768439769744873,961.762,860,1.1183279069767442
16,2.7221810817718506,825.6000000000001,748,1.1037433155080216
17,1.9849562644958496,576.8770000000001,513,1.12451656920078
18,1.6023387908935547,458.744,404,1.1355049504950496
19,2.536149024963379,760.799,699,1.0884105865522173
20,1.6432087421417236,469.61400000000003,415,1.1316000000000002
21,1.4683864116668701,431.547,370,1.1663432432432432
22,2.571462869644165,803.713,712,1.128810393258427
23,1.5662999153137207,453.858,394,1.1519238578680202
24,2.5507893562316895,791.2230000000001,697,1.1351836441893832
25,2.4186654090881348,702.048,657,1.068566210045662
26,1.5374114513397217,482.512,397,1.2153954659949622
27,1.8289451599121094,536.6659999999999,478,1.1227322175732217
28,1.6703014373779297,500.93499999999995,431,1.1622621809744778
29,1.5017518997192383,409.099,373,1.0967801608579089
30,2.385939598083496,723.484,647,1.1182132921174652
31,2.2634425163269043,687.802,619,1.1111502423263329
32,1.7933833599090576,560.837,470,1.1932702127659573
33,2.11348557472229,628.943,581,1.0825180722891565
34,1.7665627002716064,504.68100000000004,450,1.1215133333333334
35,1.3012597560882568,391.85800000000006,315,1.243993650793651
36,1.793851375579834,540.465,473,1.142632135306554
37,2.0578126907348633,618.679,549,1.12691985428051
38,1.3704845905303955,372.02500000000003,338,1.100665680473373
39,2.178635358810425,644.1320000000001,591,1.0899018612521152
40,1.409761667251587,436.13399999999996,348,1.253258620689655
41,1.483306884765625,409.58799999999997,375,1.0922346666666665
42,1.7695224285125732,509.714,467,1.0914646680942184
43,1.9767615795135498,548.124,428,1.2806635514018692
44,1.6279776096343994,425.814,406,1.0488029556650247
45,1.5938591957092285,464.76200000000006,412,1.1280631067961167
46,1.4700391292572021,428.081,372,1.150755376344086
47,1.2292633056640625,342.744,294,1.165795918367347
48,1.9858899116516113,587.243,527,1.1143130929791272
49,1.3581233024597168,380.44200000000006,336,1.1322678571428573
50,1.7708511352539062,514.932,469,1.0979360341151387
