PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,2.6040027141571045,506.314,574,0.8820801393728224
2,2.350510835647583,583.716,522,1.1182298850574712
3,1.8608033657073975,487.409,407,1.1975651105651106
4,2.540050745010376,654.6379999999999,583,1.122878216123499
5,2.157705068588257,546.6610000000001,483,1.1318033126293998
6,2.2574472427368164,587.436,514,1.1428715953307393
7,1.5124049186706543,361.4580000000001,315,1.1474857142857144
8,2.1973447799682617,560.3309999999999,498,1.1251626506024095
9,2.1781246662139893,552.916,480,1.1519083333333335
10,2.019585371017456,511.59700000000004,465,1.1002086021505377
11,1.256502389907837,325.862,295,1.1046169491525424
12,2.366485595703125,638.655,522,1.2234770114942528
13,1.855531930923462,462.31700000000006,402,1.1500422885572141
14,1.893639326095581,505.398,490,1.0314244897959184
15,2.3221700191497803,708.119,623,1.1366276083467095
16,3.239360809326172,995.4970000000001,910,1.0939527472527473
17,1.7963402271270752,537.243,467,1.1504132762312635
18,2.1374008655548096,606.178,567,1.0690970017636685
19,2.280712842941284,661.4670000000001,600,1.1024450000000001
20,1.994309425354004,587.3160000000001,526,1.1165703422053235
21,1.5309221744537354,422.42600000000004,390,1.08314358974359
22,2.7298970222473145,844.617,741,1.1398340080971658
23,1.714143991470337,484.1120000000001,421,1.1499097387173398
24,2.0747690200805664,628.0600000000001,561,1.1195365418894831
25,1.9396452903747559,572.1290000000001,509,1.1240255402750494
26,1.592195749282837,455.2360000000001,406,1.1212709359605915
27,1.6138098239898682,453.506,411,1.1034209245742093
28,2.0666990280151367,639.765,559,1.1444812164579605
29,1.4981672763824463,407.95500000000004,377,1.08210875331565
30,2.2087388038635254,677.7080000000001,597,1.1351892797319934
31,1.691673755645752,486.519,425,1.1447505882352942
32,1.437561273574829,407.66700000000003,351,1.1614444444444445
33,1.801008939743042,532.1790000000001,469,1.1347100213219619
34,1.7867224216461182,533.921,471,1.1335902335456476
35,1.3770127296447754,362.77599999999995,343,1.0576559766763847
36,2.2103281021118164,682.262,604,1.1295728476821192
37,1.6516461372375488,458.2330000000001,424,1.08073820754717
38,1.2165062427520752,352.67400000000004,290,1.2161172413793104
39,2.646970748901367,800.193,739,1.082805142083897
40,1.7362496852874756,473.56000000000006,375,1.2628266666666668
41,1.5864253044128418,429.869,399,1.0773659147869674
42,1.5565547943115234,453.399,395,1.1478455696202532
43,1.859917163848877,490.07900000000006,398,1.231354271356784
44,1.783911943435669,432.49399999999997,371,1.1657520215633423
45,1.5423619747161865,385.873,373,1.0345120643431636
46,1.3361263275146484,392.839,331,1.1868247734138972
47,1.6149420738220215,460.9050000000001,412,1.1187014563106799
48,2.439321517944336,760.3400000000001,666,1.141651651651652
49,1.2788982391357422,362.066,309,1.1717346278317151
50,2.049730062484741,574.421,549,1.046304189435337
