PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,19.02474355697632,1498.902,1797,0.8341135225375627
2,12.829631328582764,1038.9570000000003,1203,0.8636384039900252
3,10.630287647247314,863.2489999999999,998,0.8649789579158316
4,16.17319393157959,1309.3680000000006,1523,0.859729481286934
5,13.457162141799927,1093.0540000000003,1263,0.8654425969912908
6,16.73511028289795,1351.2810000000004,1576,0.8574118020304571
7,13.633346557617188,1104.0299999999997,1280,0.8625234374999998
8,15.854698896408081,1290.7459999999999,1490,0.8662724832214764
9,13.013176202774048,1048.0590000000002,1227,0.8541638141809292
10,12.428876876831055,1007.9329999999998,1168,0.8629563356164381
11,20.403921604156494,1663.642,1925,0.8642296103896104
12,12.916882991790771,1038.1689999999996,1219,0.8516562756357667
13,10.672110557556152,866.8180000000002,1003,0.8642253240279164
14,15.376856565475464,1245.0990000000002,1451,0.8580971743625088
15,12.206088781356812,983.1540000000001,1154,0.8519532062391683
16,18.112984657287598,1475.3329999999999,1712,0.8617599299065419
17,13.0664644241333,1055.0140000000004,1232,0.8563425324675328
18,12.575289249420166,1014.6890000000003,1184,0.8570008445945948
19,14.116948366165161,1146.0829999999996,1333,0.8597771942985744
20,10.920268774032593,881.7229999999998,1029,0.8568736637512147
21,19.730335474014282,1602.913000000001,1861,0.8613181085437942
22,13.418982982635498,1077.7620000000004,1262,0.8540110935023775
23,9.272360563278198,743.8579999999998,863,0.8619443800695247
24,12.218266010284424,982.8550000000002,1148,0.8561454703832755
25,18.26958441734314,1487.5580000000002,1727,0.8613537927041113
26,15.069772720336914,1222.1779999999999,1421,0.8600830401125967
27,9.839765310287476,783.8430000000001,926,0.8464827213822895
28,10.464318990707397,844.6309999999999,982,0.8601130346232178
29,15.991930961608887,1300.913,1507,0.8632468480424685
30,16.40458869934082,1330.1509999999998,1545,0.8609391585760516
31,13.185559272766113,1055.8959999999997,1239,0.8522163034705406
32,11.749263525009155,951.817,1100,0.8652881818181818
33,14.260905027389526,1157.9509999999996,1340,0.8641425373134325
34,11.211365699768066,904.9289999999997,1053,0.8593817663817661
35,12.848268508911133,1035.1879999999996,1214,0.8527084019769354
36,16.14005184173584,1310.7500000000002,1524,0.8600721784776905
37,13.765296459197998,1113.25,1298,0.8576656394453005
38,23.369980812072754,1900.495999999999,2207,0.8611218849116443
39,11.452767610549927,923.8429999999997,1076,0.8585901486988845
40,16.188218593597412,1307.9219999999996,1527,0.8565304518664044
41,12.1045560836792,982.6059999999999,1137,0.8642093227792436
42,14.902553081512451,1198.122,1400,0.8558014285714286
43,10.854586124420166,875.8240000000001,1015,0.8628807881773399
44,15.070827960968018,1225.5540000000003,1424,0.8606418539325845
45,18.553964853286743,1506.744999999999,1754,0.8590336374002274
46,18.4268581867218,1497.4210000000007,1735,0.8630668587896257
47,13.620524883270264,1103.4060000000004,1285,0.8586817120622571
48,15.022374868392944,1214.5189999999998,1419,0.8558978153629315
49,14.889437437057495,1206.7940000000003,1406,0.8583172119487912
50,12.447091341018677,1009.33,1166,0.8656346483704974
