PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,5.969680547714233,1275.3890000000001,1096,1.1636760948905112
2,6.871980905532837,1678.4249999999993,1291,1.3000968241673116
3,6.594733476638794,1582.4850000000001,1201,1.3176394671107412
4,11.902581214904785,3017.894000000001,2291,1.3172824094281979
5,7.992233753204346,1838.7620000000002,1429,1.2867473757872638
6,6.504205703735352,1630.5099999999995,1232,1.3234659090909087
7,5.874452114105225,1437.474,1096,1.3115638686131386
8,6.6498095989227295,1641.9229999999998,1263,1.3000182106096594
9,12.452635288238525,3209.2279999999987,2469,1.2998088294856212
10,8.0826256275177,1654.908,1135,1.4580687224669602
11,7.5112457275390625,1510.0020000000002,1023,1.4760527859237538
12,8.161917209625244,1982.4630000000002,1537,1.2898262849707223
13,6.952193260192871,1685.272,1299,1.2973610469591994
14,6.606141567230225,1562.816,1196,1.3067023411371237
15,6.852390766143799,1687.9600000000003,1317,1.2816704631738802
16,10.278182983398438,2583.8709999999996,2000,1.2919355
17,6.269849538803101,1492.431,1150,1.2977660869565217
18,8.216138124465942,2078.42,1599,1.299824890556598
19,6.302133798599243,1549.8839999999996,1185,1.3079189873417718
20,5.868578195571899,1438.267,1083,1.3280397045244692
21,6.9651172161102295,1669.3989999999997,1268,1.3165607255520502
22,7.854086875915527,1936.7189999999998,1489,1.300684351914036
23,6.27635645866394,1545.0519999999995,1166,1.3250874785591762
24,7.276843070983887,1795.7449999999992,1358,1.3223453608247417
25,9.860000610351562,2468.2379999999994,1895,1.3025002638522425
26,5.70769476890564,1365.3629999999998,1042,1.3103291746641073
27,6.905116558074951,1682.1919999999996,1256,1.3393248407643308
28,8.439557075500488,2152.432,1664,1.2935288461538461
29,6.538613319396973,1615.5870000000002,1240,1.302892741935484
30,7.034647226333618,1762.4820000000007,1356,1.2997654867256643
31,7.493134498596191,1810.2060000000001,1393,1.2995017946877245
32,7.025556802749634,1720.9329999999995,1331,1.2929624342599546
33,6.5257484912872314,1637.1979999999996,1245,1.3150184738955821
34,8.43699312210083,1848.5010000000007,1341,1.3784496644295308
35,6.9154932498931885,1723.4769999999999,1330,1.2958473684210525
36,7.285540819168091,1826.811,1403,1.3020748396293655
37,8.54148244857788,2190.591,1690,1.2962076923076922
38,5.713148355484009,1367.401,1059,1.291219074598678
39,14.915377855300903,3882.623000000001,2996,1.2959355807743662
40,6.6420738697052,1665.0439999999999,1262,1.3193692551505545
41,5.513037443161011,1360.5890000000004,1041,1.3070019212295874
42,5.476524829864502,1271.2740000000003,962,1.321490644490645
43,8.664192199707031,2193.8400000000006,1671,1.3128904847396772
44,6.145190477371216,1502.8210000000004,1145,1.3125074235807863
45,8.412517070770264,2129.2940000000003,1634,1.3031175030599758
46,6.6219494342803955,1611.1860000000004,1223,1.3174047424366315
47,6.332809209823608,1537.513,1186,1.2963853288364249
48,7.627959489822388,1918.553,1486,1.2910854643337821
49,5.218175172805786,1281.0699999999997,954,1.3428406708595384
50,6.456796884536743,1562.2090000000003,1212,1.2889513201320135
