PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,3.935558795928955,1009.9579999999997,595,1.6974084033613441
2,5.4692702293396,1554.4199999999998,813,1.9119557195571955
3,4.339088439941406,1249.1250000000002,629,1.985890302066773
4,3.0413830280303955,849.6099999999999,435,1.953126436781609
5,3.403536558151245,951.7460000000001,503,1.8921391650099406
6,1.4516735076904297,419.71000000000004,186,2.2565053763440863
7,1.1159613132476807,309.19599999999997,153,2.0208888888888885
8,1.52207612991333,446.2250000000001,223,2.0010089686098658
9,6.059619426727295,1794.9629999999995,930,1.9300677419354832
10,2.6201577186584473,716.432,348,2.058712643678161
11,1.9486050605773926,522.133,276,1.8917862318840581
12,5.096782684326172,1494.0290000000002,780,1.915421794871795
13,3.2400033473968506,897.876,455,1.973353846153846
14,2.4477028846740723,699.376,350,1.9982171428571427
15,3.0046472549438477,854.724,448,1.9078660714285716
16,6.031525611877441,1787.522,912,1.960002192982456
17,3.6109137535095215,995.7970000000001,506,1.9679782608695655
18,4.262310743331909,1228.775,632,1.9442642405063293
19,3.2911267280578613,940.5490000000002,472,1.9926885593220343
20,4.4726996421813965,1264.2890000000002,669,1.88981913303438
21,2.0989952087402344,595.8449999999998,276,2.158858695652173
22,6.447577238082886,1896.1940000000004,985,1.9250700507614218
23,3.8282957077026367,1059.2510000000002,529,2.0023648393194713
24,4.979863405227661,1373.5380000000002,707,1.942769448373409
25,2.383593797683716,670.4670000000001,326,2.0566472392638038
26,1.806349515914917,490.9110000000001,256,1.9176210937500004
27,2.9391472339630127,861.642,440,1.9582772727272728
28,3.3540284633636475,950.3849999999999,494,1.9238562753036434
29,2.9542510509490967,842.0110000000002,434,1.9401175115207379
30,4.210419654846191,1232.621,632,1.950349683544304
31,3.1166534423828125,852.7630000000001,445,1.916321348314607
32,4.365725517272949,1281.7490000000003,657,1.9509117199391175
33,4.209015130996704,1208.3790000000001,615,1.9648439024390245
34,2.67401123046875,740.849,377,1.9651167108753318
35,3.5484845638275146,995.4169999999999,527,1.8888368121442123
36,3.5587503910064697,1043.364,528,1.9760681818181818
37,2.337690591812134,626.8720000000001,328,1.9111951219512198
38,3.1471166610717773,934.6669999999997,467,2.0014282655246247
39,3.3055546283721924,944.5500000000001,486,1.9435185185185186
40,2.226874589920044,641.0160000000001,312,2.0545384615384616
41,1.7371041774749756,493.494,248,1.9898951612903226
42,1.871561050415039,540.9830000000001,271,1.996247232472325
43,2.866701126098633,806.366,426,1.8928779342723003
44,3.8637168407440186,1124.781,578,1.9459878892733564
45,3.254418134689331,909.5429999999999,472,1.926997881355932
46,3.081355571746826,881.14,450,1.9580888888888888
47,2.089390754699707,573.883,296,1.938793918918919
48,4.100977182388306,1217.49,621,1.9605314009661836
49,2.196945905685425,576.2829999999999,299,1.9273678929765883
50,2.1446878910064697,628.7680000000001,312,2.015282051282052
