PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,5.351135015487671,664.7249999999999,956,0.6953190376569036
2,4.148895263671875,544.269,733,0.7425225102319236
3,4.154349088668823,549.669,741,0.7417935222672064
4,8.734995603561401,1160.4130000000002,1569,0.739587635436584
5,3.3493824005126953,450.052,583,0.771958833619211
6,3.7731406688690186,495.7389999999999,661,0.749983358547655
7,3.85068416595459,515.76,682,0.7562463343108504
8,3.771984100341797,496.46700000000004,665,0.7465669172932331
9,4.589458465576172,616.461,817,0.7545422276621787
10,3.955284833908081,530.874,702,0.7562307692307693
11,3.714062452316284,497.29299999999995,653,0.7615513016845329
12,5.818206787109375,767.1179999999999,1041,0.7369048991354467
13,4.50939416885376,601.395,800,0.7517437499999999
14,4.571841239929199,598.6469999999999,815,0.7345361963190183
15,4.265735387802124,568.9259999999999,761,0.7476031537450721
16,6.459751605987549,852.1530000000001,1158,0.7358834196891193
17,4.355483055114746,586.7579999999998,776,0.7561314432989689
18,4.205611228942871,560.074,740,0.7568567567567567
19,5.193490028381348,679.321,922,0.7367906724511931
20,4.6089019775390625,618.857,815,0.7593337423312883
21,4.310030937194824,578.344,764,0.7569947643979058
22,7.549938917160034,999.9189999999998,1326,0.7540867269984916
23,4.092841386795044,546.643,718,0.761341225626741
24,5.121999740600586,683.503,906,0.7544183222958057
25,6.224524021148682,835.395,1115,0.7492331838565022
26,4.611183166503906,611.2049999999999,821,0.7444640682095005
27,4.446773290634155,595.5989999999999,784,0.7596926020408162
28,6.310896158218384,833.6400000000002,1114,0.7483303411131061
29,3.030144453048706,396.20199999999994,529,0.7489640831758033
30,3.6071760654449463,482.70000000000005,632,0.7637658227848102
31,5.735183954238892,766.6010000000001,1021,0.7508334965719884
32,6.13795804977417,818.0559999999999,1101,0.7430118074477747
33,3.8218841552734375,511.2850000000001,671,0.7619746646795829
34,5.431344032287598,714.4190000000002,964,0.7410985477178426
35,5.996506929397583,803.706,1073,0.7490270270270271
36,4.772265195846558,628.7810000000001,847,0.7423624557260922
37,4.31974458694458,583.143,765,0.762278431372549
38,2.7009682655334473,359.29999999999995,472,0.7612288135593219
39,6.282309532165527,834.6850000000002,1116,0.7479256272401436
40,5.115732908248901,684.5529999999999,914,0.7489638949671771
41,4.0465216636657715,544.7330000000001,718,0.7586810584958218
42,4.37870717048645,578.9060000000001,782,0.7402890025575448
43,5.17267107963562,683.0100000000001,928,0.7360021551724139
44,4.180748462677002,565.501,734,0.7704373297002725
45,3.7064270973205566,493.579,656,0.752407012195122
46,4.694710731506348,614.632,837,0.7343273596176821
47,3.3885104656219482,450.96900000000005,595,0.7579310924369749
48,5.619189500808716,752.2020000000001,999,0.752954954954955
49,4.041931390762329,526.2289999999999,711,0.7401251758087201
50,4.257304906845093,568.7579999999998,754,0.7543209549071616
