PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,1.9003734588623047,382.13700000000006,493,0.7751257606490873
2,1.7995116710662842,476.34600000000006,399,1.1938496240601506
3,1.5191740989685059,371.587,316,1.1759082278481012
4,1.9149737358093262,481.105,426,1.1293544600938967
5,2.1824541091918945,551.0540000000001,486,1.1338559670781896
6,1.8340959548950195,479.581,407,1.1783316953316954
7,2.0178353786468506,500.15099999999995,470,1.064151063829787
8,1.5812866687774658,448.712,398,1.1274170854271357
9,1.560086727142334,446.25100000000003,390,1.1442333333333334
10,1.3844630718231201,365.406,346,1.0560867052023122
11,1.7984824180603027,547.6240000000001,465,1.1776860215053766
12,1.7407934665679932,479.0570000000001,453,1.0575209713024285
13,1.6367895603179932,463.02500000000003,422,1.0972156398104267
14,2.5984086990356445,799.488,715,1.118165034965035
15,1.6753458976745605,491.261,433,1.1345519630484988
16,2.000807285308838,585.6880000000001,541,1.0826025878003698
17,1.6601130962371826,504.6680000000001,427,1.1818922716627638
18,2.1183958053588867,619.5550000000001,567,1.0926895943562611
19,2.652630567550659,780.1410000000001,719,1.0850361613351878
20,1.157120943069458,351.469,276,1.2734384057971013
21,2.0721139907836914,609.4430000000001,547,1.1141553930530166
22,2.030545711517334,576.8040000000001,552,1.0449347826086959
23,1.6205966472625732,464.951,412,1.1285218446601941
24,1.5637600421905518,465.882,401,1.1618004987531172
25,1.882298231124878,546.559,514,1.0633443579766537
26,2.0082342624664307,589.51,536,1.0998320895522389
27,1.3255903720855713,382.351,313,1.2215686900958467
28,1.4865646362304688,414.839,375,1.1062373333333333
29,2.3938894271850586,710.866,657,1.0819878234398783
30,1.9537696838378906,584.739,513,1.139842105263158
31,1.2427716255187988,333.72800000000007,292,1.1429041095890413
32,1.5246388912200928,421.17,392,1.0744132653061225
33,1.7886393070220947,507.26800000000003,459,1.1051590413943355
34,1.4022977352142334,386.446,352,1.0978579545454545
35,1.5077259540557861,426.1840000000001,377,1.1304615384615386
36,1.899442195892334,555.3090000000001,506,1.0974486166007906
37,1.909313440322876,549.3210000000001,494,1.1119858299595144
38,2.896333694458008,885.7799999999999,802,1.1044638403990024
39,2.269477367401123,614.996,508,1.2106220472440945
40,1.9911253452301025,511.25800000000004,441,1.1593151927437642
41,1.9458770751953125,468.526,411,1.1399659367396593
42,1.9453380107879639,470.6889999999999,419,1.1233627684964198
43,1.6908328533172607,412.995,369,1.1192276422764227
44,2.1811769008636475,559.449,482,1.160682572614108
45,1.6747004985809326,408.56999999999994,365,1.1193698630136986
46,2.1371264457702637,570.4220000000001,518,1.1012007722007724
47,1.8797996044158936,541.644,499,1.0854589178356713
48,2.333448886871338,713.8070000000001,635,1.124105511811024
49,1.6031630039215088,471.48500000000007,413,1.1416101694915255
50,1.9759421348571777,583.914,522,1.1186091954022988
