PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,3.351325511932373,810.2740000000001,972,0.8336152263374487
2,3.238348960876465,925.326,931,0.993905477980666
3,2.4600536823272705,673.469,646,1.0425216718266255
4,4.21923565864563,1208.4030000000002,1252,0.9651781150159746
5,3.038144826889038,859.4760000000002,847,1.0147296340023615
6,2.2624905109405518,618.3590000000002,604,1.0237731788079472
7,2.1644747257232666,581.4030000000001,581,1.0006936316695356
8,2.6621196269989014,747.0110000000001,745,1.0026993288590604
9,3.565264940261841,1080.0140000000001,1057,1.0217729422894988
10,2.675947666168213,762.118,741,1.0284993252361674
11,3.0849545001983643,876.857,870,1.0078816091954024
12,4.066200017929077,1141.19,1150,0.9923391304347826
13,2.005260467529297,543.7819999999999,514,1.057941634241245
14,2.487457275390625,694.4870000000001,685,1.0138496350364965
15,4.121217489242554,1221.78,1214,1.0064085667215816
16,3.762035369873047,1103.443,1113,0.9914132973944294
17,2.6625020503997803,740.313,737,1.004495251017639
18,2.6290533542633057,739.8870000000002,725,1.0205337931034486
19,3.3873560428619385,985.5019999999998,983,1.0025452695829093
20,2.660644292831421,742.4559999999999,744,0.9979247311827956
21,2.5876681804656982,738.0420000000001,702,1.0513418803418806
22,4.050633907318115,1158.731,1157,1.0014961106309421
23,2.7023885250091553,782.1080000000002,741,1.0554763832658571
24,3.2648348808288574,930.221,938,0.9917068230277185
25,4.858378648757935,1435.2359999999999,1447,0.9918700760193503
26,2.6274032592773438,748.225,720,1.039201388888889
27,2.5978870391845703,734.2779999999999,712,1.0312893258426965
28,2.567375898361206,734.9950000000001,707,1.0395968882602549
29,2.8106045722961426,795.8050000000001,761,1.0457358738501972
30,2.9270875453948975,795.618,818,0.972638141809291
31,4.373522758483887,1326.251,1302,1.018625960061444
32,3.4845824241638184,1017.6140000000001,1011,1.0065420375865481
33,2.5458755493164062,688.564,696,0.9893160919540229
34,3.4430017471313477,1006.294,1006,1.0002922465208748
35,2.884784698486328,843.0970000000001,823,1.0244191980558932
36,3.4612796306610107,1032.6680000000001,1005,1.0275303482587066
37,3.3190648555755615,973.661,954,1.0206090146750524
38,2.0712034702301025,563.1320000000001,545,1.0332697247706424
39,4.370487451553345,1310.6280000000002,1308,1.0020091743119268
40,3.550434112548828,1032.693,1039,0.9939297401347449
41,2.9399170875549316,880.8040000000002,840,1.0485761904761908
42,2.1711061000823975,604.9170000000001,574,1.0538623693379794
43,4.496002435684204,1335.979,1336,0.9999842814371258
44,2.612704038619995,733.8340000000001,722,1.0163905817174517
45,3.1001179218292236,890.5179999999999,883,1.0085141562853905
46,2.4071667194366455,647.3110000000001,652,0.9928082822085892
47,2.6641154289245605,753.389,743,1.0139825033647376
48,2.903590440750122,833.8370000000001,828,1.0070495169082128
49,3.257037878036499,803.648,743,1.0816258411843878
50,3.5585248470306396,874.4200000000001,812,1.0768719211822662
