PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,6.678788423538208,2021.2000000000005,1118,1.8078711985688733
2,11.587629795074463,4068.4040000000005,2046,1.9884672531769307
3,6.03314995765686,2011.8850000000002,978,2.0571421267893664
4,12.165749549865723,3826.4000000000005,1784,2.1448430493273545
5,6.296852350234985,2026.8370000000002,997,2.032935807422267
6,3.664966583251953,1207.3200000000002,580,2.081586206896552
7,2.528125524520874,780.86,368,2.1219021739130435
8,4.762526988983154,1664.798,817,2.0376964504283968
9,5.887752532958984,2029.3100000000002,1002,2.0252594810379243
10,6.952528238296509,2383.8549999999996,1179,2.021929601357082
11,4.41657829284668,1476.134,730,2.0221013698630137
12,5.242407321929932,1762.8870000000006,868,2.0309758064516137
13,5.921661615371704,2052.4910000000004,996,2.0607339357429724
14,9.450252771377563,2919.313999999999,1390,2.100225899280575
15,8.875876665115356,2987.121,1494,1.9994116465863454
16,7.267297267913818,2492.162,1241,2.0081885576148264
17,7.159531593322754,2458.176,1232,1.9952727272727273
18,5.224700689315796,1757.2900000000002,867,2.0268627450980397
19,7.023880958557129,2438.678,1220,1.9989163934426228
20,10.560640096664429,3706.0320000000015,1851,2.002178282009725
21,5.878706216812134,1948.128,959,2.0314160583941607
22,8.422353982925415,2935.7950000000005,1448,2.02748273480663
23,9.341125726699829,3251.6390000000006,1621,2.0059463294262803
24,7.731454133987427,2652.482,1332,1.9913528528528528
25,11.38502311706543,4022.461000000001,2015,1.9962585607940453
26,6.070514917373657,2059.488,1015,2.0290522167487683
27,10.997247457504272,3859.204,1937,1.9923613835828602
28,5.708284378051758,1929.654,945,2.0419619047619046
29,6.07393741607666,2085.7200000000003,1039,2.007430221366699
30,11.931129455566406,4187.7450000000035,2115,1.9800212765957463
31,9.688770532608032,3152.1539999999995,1523,2.069700590938936
32,8.798451662063599,3056.502999999999,1533,1.9938049575994774
33,8.214772701263428,2803.968,1406,1.9942873399715504
34,5.8846166133880615,1981.289,982,2.0176059063136456
35,6.588776588439941,2301.8340000000003,1138,2.022701230228471
36,14.52303957939148,5162.602000000001,2583,1.998684475416183
37,8.277590274810791,2822.433,1409,2.0031462029808376
38,7.908211708068848,2700.9739999999997,1352,1.9977618343195265
39,9.531054258346558,3038.0480000000002,1455,2.0880054982817873
40,9.395632982254028,3322.3810000000003,1654,2.008694679564692
41,9.938506603240967,3467.6160000000013,1735,1.9986259365994243
42,8.662231683731079,2992.8309999999997,1489,2.0099603760913363
43,6.12282919883728,2070.081,1038,1.9942976878612717
44,7.158771514892578,2446.983000000001,1221,2.004081081081082
45,6.933284521102905,2445.714,1203,2.03301246882793
46,9.012105226516724,3130.6960000000004,1566,1.999167305236271
47,7.743016242980957,2665.4900000000002,1323,2.0147316704459564
48,12.584228277206421,4407.148999999999,2234,1.9727614145031331
49,5.10357141494751,1659.774,824,2.014288834951456
50,10.904208183288574,3837.185,1931,1.9871491455204557
