PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,14.769854307174683,1905.7269999999996,1008,1.8906021825396822
2,26.39381241798401,3503.6330000000007,1819,1.9261313908741071
3,14.925379753112793,1967.076,1013,1.941832181638697
4,19.649895429611206,2602.5569999999993,1349,1.9292490733876941
5,19.240758657455444,2550.045000000001,1319,1.9333169067475369
6,7.481355905532837,969.2199999999998,498,1.946224899598393
7,8.414145708084106,1117.0529999999999,573,1.94948167539267
8,13.974599838256836,1842.8530000000005,956,1.9276705020920508
9,26.46558117866516,3471.7240000000015,1811,1.9170204307012708
10,16.99484419822693,2245.4150000000004,1153,1.947454466608847
11,13.050989151000977,1724.8350000000007,890,1.938016853932585
12,18.899007558822632,2507.9690000000005,1300,1.9292069230769235
13,16.317947387695312,2146.7149999999992,1112,1.9304991007194239
14,21.751088619232178,2894.542000000001,1494,1.937444444444445
15,25.46958351135254,3379.745999999998,1741,1.9412670878805272
16,17.221355199813843,2276.2470000000008,1169,1.9471745081266045
17,19.47278118133545,2570.093,1324,1.9411578549848942
18,11.139238595962524,1461.093,743,1.966477792732167
19,17.797332048416138,2370.433,1215,1.9509736625514402
20,29.039936542510986,3859.0589999999993,1984,1.9450902217741932
21,13.169188499450684,1702.874,872,1.9528371559633029
22,18.91952872276306,2509.246999999999,1295,1.9376424710424702
23,23.031715393066406,3067.8440000000005,1574,1.9490749682337996
24,18.03003740310669,2379.268000000001,1224,1.943846405228759
25,24.200091123580933,3202.476999999998,1652,1.9385453995157373
26,8.866033792495728,1156.3969999999997,584,1.980131849315068
27,31.24928092956543,4177.289000000001,2140,1.952004205607477
28,27.26619529724121,3614.512000000001,1854,1.9495749730312844
29,14.772087812423706,1945.5910000000003,1006,1.9339870775347916
30,38.92961287498474,5193.111000000001,2644,1.9641115733736765
31,15.620792865753174,2053.0420000000004,1051,1.9534176974310185
32,21.694979429244995,2880.235,1484,1.9408591644204853
33,25.965529203414917,3411.0119999999997,1776,1.9206148648648647
34,16.974933862686157,2240.592999999999,1154,1.9415883882149036
35,16.729760885238647,2213.792,1143,1.9368258967629046
36,18.98735737800598,2518.5539999999987,1296,1.9433287037037028
37,21.905366897583008,2893.927,1502,1.9267157123834888
38,14.086446285247803,1854.1640000000011,952,1.947651260504203
39,18.33778142929077,2436.325000000001,1253,1.9443934557063058
40,25.740245819091797,3421.4420000000005,1754,1.9506510832383126
41,19.137154817581177,2531.2430000000013,1295,1.9546277992278003
42,20.12274432182312,2672.8310000000006,1376,1.942464389534884
43,16.269970178604126,2140.945000000001,1110,1.9287792792792802
44,19.427791833877563,2570.3490000000006,1327,1.9369623210248685
45,14.558271884918213,1919.6650000000004,990,1.939055555555556
46,18.242729425430298,2417.196999999999,1248,1.9368565705128198
47,10.571125984191895,1395.0880000000006,718,1.9430194986072433
48,33.07771301269531,4407.646000000002,2269,1.94255002203614
49,17.059187173843384,2258.1230000000005,1154,1.9567790294627387
50,42.56536412239075,5679.117999999998,2887,1.9671347419466567
