PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,7.551559209823608,1209.7220000000004,1807,0.6694643054786942
2,2.5941436290740967,488.071,711,0.6864571026722925
3,3.405097484588623,654.7349999999999,1025,0.6387658536585364
4,8.776888132095337,1700.1810000000007,2481,0.6852805320435311
5,4.739756345748901,884.8500000000003,1320,0.6703409090909093
6,8.254093885421753,1587.5390000000002,2340,0.6784354700854702
7,4.720837831497192,870.178,1344,0.647453869047619
8,4.393364429473877,845.092,1303,0.6485740598618572
9,14.026273965835571,2718.5719999999997,3717,0.7313887543718052
10,3.1548519134521484,523.302,757,0.6912840158520476
11,4.352636814117432,833.2730000000001,1316,0.633186170212766
12,3.712632417678833,704.7399999999999,1098,0.6418397085610199
13,2.144439935684204,407.32700000000006,615,0.6623203252032521
14,3.513463258743286,687.132,1074,0.6397877094972066
15,3.9464964866638184,751.6949999999999,1184,0.6348775337837838
16,3.5278425216674805,674.6610000000002,1023,0.6594926686217011
17,2.8226685523986816,512.236,761,0.6731090670170827
18,3.733258008956909,735.8339999999998,1129,0.6517573073516385
19,11.608492612838745,2213.326000000001,3119,0.7096268034626486
20,6.481719493865967,1168.5040000000001,1651,0.707755299818292
21,4.165838956832886,784.292,1209,0.6487113316790737
22,10.166090488433838,1969.3640000000007,2819,0.6986037601986522
23,3.1537387371063232,561.961,830,0.6770614457831325
24,3.612483263015747,703.987,1079,0.6524439295644114
25,16.203903675079346,3150.3959999999984,4204,0.7493805899143668
26,3.6390926837921143,638.5649999999999,902,0.7079434589800443
27,3.8782293796539307,748.084,1158,0.646013816925734
28,3.3976545333862305,646.1629999999999,986,0.655337728194726
29,2.179373025894165,374.99300000000005,549,0.6830473588342442
30,6.81283712387085,1304.7900000000002,1912,0.6824215481171549
31,3.1958374977111816,583.9,894,0.6531319910514541
32,5.531625747680664,1083.8220000000003,1633,0.663699938763013
33,3.0532655715942383,559.138,858,0.6516759906759907
34,7.410118579864502,1437.9840000000004,2135,0.6735288056206091
35,2.9237146377563477,534.182,797,0.6702409033877039
36,5.99026083946228,1162.795,1764,0.6591808390022676
37,2.193835496902466,411.727,582,0.70743470790378
38,2.124147653579712,406.009,634,0.6403927444794953
39,9.478724718093872,1861.7170000000003,2676,0.6957088938714501
40,3.7555489540100098,684.7400000000002,1016,0.6739566929133861
41,9.164011716842651,1776.7450000000008,2579,0.6889278790228774
42,2.478384494781494,450.3810000000001,638,0.7059263322884014
43,1.9963994026184082,381.52400000000006,588,0.6488503401360545
44,3.5621566772460938,675.924,1022,0.6613737769080235
45,6.111700773239136,1130.013,1673,0.6754411237298266
46,13.790586709976196,2640.7749999999987,3580,0.7376466480446924
47,3.1399688720703125,548.411,772,0.7103769430051813
48,6.235645771026611,1208.5300000000002,1829,0.6607599781301259
49,2.545833110809326,456.861,690,0.6621173913043478
50,3.7675817012786865,737.639,1144,0.6447893356643357
