PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,6.523190975189209,822.2530000000002,1110,0.7407684684684686
2,4.375371694564819,575.5139999999999,729,0.7894567901234566
3,3.7913146018981934,491.861,618,0.7958915857605178
4,9.574093580245972,1277.5150000000003,1656,0.7714462560386476
5,6.128641366958618,811.803,1037,0.7828379942140791
6,4.293562650680542,560.912,714,0.7855910364145658
7,3.810429334640503,497.17600000000004,627,0.7929441786283892
8,4.854743480682373,651.5269999999999,812,0.8023731527093595
9,8.080735683441162,1070.2240000000004,1387,0.7716106705118965
10,4.128956079483032,544.682,676,0.8057426035502959
11,4.01577353477478,530.247,670,0.7914134328358209
12,7.177284002304077,955.615,1228,0.7781881107491857
13,3.5992820262908936,477.849,589,0.8112886247877759
14,4.552387475967407,593.1600000000001,758,0.7825329815303431
15,4.431879997253418,582.642,738,0.7894878048780488
16,11.04551386833191,1467.5010000000002,1883,0.7793420074349443
17,5.2676050662994385,695.6949999999998,876,0.7941723744292235
18,4.240323066711426,558.376,700,0.79768
19,6.961785316467285,915.4510000000001,1182,0.7744932318104908
20,3.860036849975586,512.1939999999998,627,0.8168963317384368
21,4.582666397094727,613.444,761,0.8061024967148488
22,8.67891001701355,1154.443,1453,0.7945237439779765
23,4.692593574523926,608.139,756,0.8044166666666667
24,6.6605072021484375,886.7949999999998,1131,0.7840804597701148
25,6.237771987915039,835.3360000000002,1054,0.7925388994307403
26,4.332944869995117,578.9570000000001,722,0.8018795013850417
27,3.7183914184570312,492.93899999999996,607,0.8120906095551894
28,4.688771724700928,610.77,783,0.7800383141762451
29,4.344716310501099,586.5840000000001,722,0.812443213296399
30,4.177822589874268,545.624,691,0.7896150506512302
31,5.536311864852905,737.5159999999998,933,0.7904780278670952
32,8.759527921676636,1157.7340000000004,1498,0.7728531375166892
33,3.5894031524658203,482.18999999999994,579,0.8327979274611398
34,5.705275535583496,763.2739999999997,959,0.7959061522419183
35,4.771026849746704,626.4449999999998,791,0.7919658659924145
36,6.978142738342285,917.2690000000005,1179,0.7780059372349453
37,5.090818405151367,667.0939999999999,846,0.7885271867612292
38,3.8958327770233154,516.3879999999999,644,0.8018447204968943
39,7.201235055923462,954.3190000000002,1226,0.7784004893964113
40,4.8952860832214355,645.1490000000001,814,0.7925663390663392
41,4.7156665325164795,613.8780000000002,787,0.7800228716645491
42,5.955252408981323,787.299,1002,0.7857275449101796
43,5.255599737167358,700.8169999999998,865,0.8101930635838148
44,6.026822090148926,800.7760000000001,1014,0.7897199211045366
45,4.326102018356323,575.467,711,0.8093769338959212
46,5.4944007396698,730.781,919,0.7951915125136017
47,4.013995409011841,524.777,653,0.8036401225114855
48,4.45278263092041,580.477,738,0.7865542005420054
49,4.345571041107178,584.8100000000002,712,0.821362359550562
50,4.038247585296631,527.266,661,0.797679273827534
