PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,1.9694678783416748,427.1460000000001,498,0.8577228915662652
2,1.5349664688110352,406.802,384,1.0593802083333335
3,2.2407236099243164,669.0840000000001,590,1.1340406779661019
4,2.7585954666137695,838.098,772,1.0856191709844558
5,1.9069371223449707,537.2750000000002,494,1.0876012145748992
6,1.517092227935791,407.67600000000004,320,1.2739875
7,2.137524366378784,548.571,473,1.15976955602537
8,1.5195517539978027,389.175,377,1.0322944297082228
9,1.8481926918029785,555.758,489,1.1365194274028632
10,1.9742233753204346,577.5520000000001,508,1.136913385826772
11,1.2252366542816162,328.092,285,1.1512
12,2.089944362640381,617.1899999999999,549,1.124207650273224
13,1.511810541152954,412.237,375,1.0992986666666666
14,1.625187635421753,469.44,420,1.1177142857142857
15,2.255662202835083,620.687,517,1.2005551257253386
16,2.289163112640381,571.782,485,1.1789319587628866
17,2.410987615585327,600.1500000000001,523,1.1475143403441683
18,2.1910576820373535,553.2420000000001,523,1.057824091778203
19,2.0778331756591797,630.5550000000001,550,1.1464636363636365
20,1.6853916645050049,501.05899999999997,441,1.13618820861678
21,1.7426536083221436,485.2399999999999,450,1.0783111111111108
22,3.039032459259033,922.268,842,1.095330166270784
23,1.3995022773742676,416.797,340,1.2258735294117649
24,1.9197046756744385,569.131,499,1.1405430861723447
25,2.6922919750213623,785.378,746,1.052785522788204
26,1.5770351886749268,474.68600000000004,400,1.1867150000000002
27,1.2333006858825684,331.85299999999995,294,1.1287517006802719
28,2.5057082176208496,758.11,683,1.1099707174231332
29,1.3314752578735352,390.381,325,1.2011723076923075
30,1.9574592113494873,587.714,518,1.1345830115830118
31,1.42751145362854,404.2610000000001,346,1.168384393063584
32,1.6168835163116455,452.22800000000007,415,1.0897060240963856
33,1.9870820045471191,586.3050000000001,525,1.1167714285714287
34,1.7367305755615234,509.28400000000005,452,1.1267345132743365
35,1.3554797172546387,386.12300000000005,334,1.156056886227545
36,1.279534101486206,383.209,313,1.2243099041533547
37,1.818908452987671,535.8710000000001,479,1.1187286012526099
38,1.5504980087280273,460.89200000000005,405,1.138004938271605
39,2.818059206008911,880.8970000000002,785,1.1221617834394906
40,1.4371235370635986,407.79600000000005,357,1.1422857142857143
41,1.5851373672485352,455.92799999999994,405,1.125748148148148
42,1.6214101314544678,458.02500000000003,409,1.1198655256723717
43,1.3277862071990967,384.421,316,1.2165221518987341
44,1.4317245483398438,408.40400000000005,349,1.1702120343839544
45,1.403310775756836,368.33,339,1.0865191740412978
46,1.3923492431640625,392.52200000000005,348,1.1279367816091956
47,1.2901089191436768,393.246,321,1.2250654205607476
48,1.8763976097106934,535.7700000000002,493,1.0867545638945237
49,1.4436960220336914,426.21,359,1.1872144846796657
50,2.262228012084961,667.5160000000001,612,1.0907124183006538
