PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,3.82443904876709,271.93100000000004,436,0.6236949541284404
2,3.13014554977417,254.20099999999994,352,0.7221619318181817
3,4.468694448471069,361.237,509,0.7096994106090374
4,4.823852300643921,395.273,551,0.7173738656987296
5,3.766962766647339,305.50400000000013,427,0.7154660421545671
6,3.3878488540649414,273.77400000000006,381,0.7185669291338584
7,2.640977144241333,208.71200000000002,294,0.7099047619047619
8,2.979457378387451,244.161,334,0.7310209580838324
9,6.26458215713501,513.2750000000001,718,0.7148676880222843
10,4.703893423080444,381.73,535,0.7135140186915888
11,3.280728578567505,264.526,371,0.7130080862533693
12,5.499804973602295,451.8990000000001,626,0.7218833865814698
13,3.19466495513916,263.3,359,0.7334261838440111
14,4.097852468490601,336.69900000000007,465,0.7240838709677421
15,5.827151298522949,478.4580000000002,667,0.7173283358320842
16,7.0784783363342285,578.3620000000003,811,0.7131467324291002
17,4.969914197921753,400.68400000000014,567,0.7066737213403883
18,2.9205446243286133,240.467,328,0.7331310975609756
19,4.3080668449401855,347.15200000000016,490,0.7084734693877555
20,4.638701438903809,381.8850000000001,528,0.7232670454545457
21,3.5060222148895264,281.848,394,0.7153502538071066
22,6.645411252975464,545.613,762,0.7160275590551182
23,2.9374349117279053,238.447,329,0.7247629179331307
24,6.0474958419799805,491.1329999999999,690,0.7117869565217391
25,4.632460594177246,373.13499999999993,528,0.7066950757575756
26,3.5199246406555176,288.231,398,0.7241984924623115
27,3.5240867137908936,286.461,397,0.7215642317380353
28,4.798507213592529,396.14700000000016,547,0.7242175502742233
29,3.956160306930542,314.46799999999996,448,0.7019374999999999
30,5.191041707992554,428.56999999999994,592,0.7239358108108107
31,3.312279462814331,271.573,372,0.7300349462365591
32,3.463329792022705,282.37500000000006,391,0.7221867007672635
33,4.344832181930542,347.24000000000007,495,0.7014949494949496
34,3.731135129928589,309.39700000000005,423,0.7314349881796691
35,3.2602596282958984,260.75500000000005,368,0.7085733695652175
36,4.494651794433594,361.96900000000016,512,0.7069707031250003
37,3.3356215953826904,275.786,374,0.7373957219251337
38,3.3746254444122314,271.329,381,0.7121496062992126
39,6.570510625839233,534.1360000000001,751,0.7112330226364848
40,3.9260129928588867,319.1500000000001,445,0.7171910112359553
41,3.4134323596954346,276.77600000000007,385,0.7188987012987015
42,2.58056378364563,208.78300000000004,287,0.727466898954704
43,2.8875374794006348,230.262,323,0.7128854489164087
44,4.423982620239258,363.805,501,0.7261576846307385
45,3.369347095489502,273.98400000000004,380,0.7210105263157895
46,3.848858118057251,317.755,436,0.728795871559633
47,3.544373035430908,283.30800000000005,399,0.710045112781955
48,4.866867542266846,397.865,554,0.718167870036101
49,3.0683979988098145,252.79000000000002,343,0.736997084548105
50,4.348889350891113,347.11599999999993,494,0.7026639676113359
