PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,40.42776417732239,10529.119000000008,4286,2.456630657956138
2,18.15347671508789,4727.548000000002,1920,2.4622645833333343
3,80.2542450428009,21179.167,8175,2.5907237920489297
4,81.20028853416443,21400.033999999996,8171,2.6190226410476067
5,13.150917530059814,3309.229999999999,1334,2.4806821589205392
6,34.29821801185608,9039.213999999998,3635,2.486716368638239
7,14.587430477142334,3786.8650000000002,1536,2.465406901041667
8,16.790038347244263,4400.326000000001,1787,2.46240962506995
9,80.64860892295837,21334.22699999999,8177,2.6090530757001336
10,15.392303228378296,3934.559999999997,1574,2.4997204574332894
11,29.585007905960083,7794.7750000000015,3137,2.484786420146637
12,59.65540838241577,15668.467999999995,6117,2.56146280856629
13,17.875166654586792,4593.356999999999,1858,2.472205059203444
14,17.686431884765625,4626.463,1891,2.446569539925965
15,19.875895500183105,5199.379999999999,2125,2.446767058823529
16,80.48222398757935,21369.761999999984,8179,2.6127597505807536
17,40.69547486305237,10657.226000000006,4235,2.5164642266824098
18,10.5925133228302,2703.159,1092,2.47542032967033
19,19.962695837020874,5119.551,2051,2.4961243295953195
20,14.5250403881073,3777.4080000000004,1547,2.4417634130575308
21,11.86279582977295,3086.199999999998,1269,2.4319936958234813
22,80.40279293060303,21300.50899999999,8178,2.604611029591586
23,11.822893381118774,2884.551999999999,1135,2.541455506607929
24,18.765647649765015,4922.653,2011,2.4478632521133767
25,80.44768643379211,21335.56199999997,8179,2.60857831030688
26,11.460964918136597,2860.2819999999997,1145,2.4980628820960695
27,18.357043743133545,4822.788999999999,1966,2.453097151576805
28,21.39481496810913,5630.818,2282,2.467492550394391
29,80.3857831954956,21294.463,8181,2.6029168805769465
30,14.419584035873413,3634.959999999999,1472,2.4694021739130427
31,24.14040994644165,6391.467999999998,2574,2.4830878010878004
32,80.76176929473877,21457.893999999982,8178,2.6238559550012206
33,16.088202476501465,4071.505000000001,1645,2.4750790273556236
34,26.638193368911743,7034.841999999997,2843,2.474443193809355
35,14.207151889801025,3704.6810000000014,1503,2.46485761809714
36,80.36462616920471,21293.319000000007,8180,2.6030952322738394
37,15.86144733428955,4011.750000000001,1625,2.4687692307692313
38,9.433584213256836,2433.142,997,2.4404633901705113
39,80.32838559150696,21239.789999999994,8182,2.595916646296748
40,53.39604663848877,14052.114999999998,5505,2.5526094459582196
41,31.556691884994507,8251.062999999996,3321,2.4845115928937056
42,12.666597127914429,3266.3149999999996,1329,2.457723852520692
43,80.42907476425171,21326.870999999996,8180,2.6071969437652807
44,30.004298210144043,7807.489000000002,3139,2.487253583943932
45,80.43797206878662,21179.69299999999,8179,2.5895210905978714
46,16.633585453033447,4254.609999999999,1711,2.4866218585622435
47,14.693783521652222,3814.762999999999,1572,2.4266940203562335
48,21.95758080482483,5750.788,2353,2.4440237994050147
49,15.247644424438477,3985.523,1625,2.4526295384615384
50,13.376753330230713,3466.235,1423,2.4358643710470838
